Bitcoin,,,,SP500,,,Bitcoin,,NVDA ,,Gold Spot,,,Gold,,,,,
Date,Adjusted close price,Log Daily Returns,,,Adjusted close price,Log Daily Returns,Adjusted close price,Log Daily Returns,Adjusted Close Price,Log Daily Returns,Adjusted Close Price,Log Daily Returns,,,4/29/2013,"1,469.60",,work cited,https://finance.yahoo.com/
1/4/2015,264.2,-0.06193293,,10/8/2015,"2,013.43",0.00877978032,242.30,-0.28%,25.570038,0.005748158282,1141.25,-0.005112865378,,"1,141.25",1/6/2015,"1,205.70",1141.25,,
1/5/2015,274.47,0.03813557,,10/9/2015,"2,014.89",0.00072484859,243.93,0.67%,25.47233,-0.003828510438,1148.8,0.006593766385,,"1,148.80",1/7/2015,"1,213.31",1148.8,,
1/6/2015,286.19,0.04181396,,10/12/2015,"2,017.46",0.00127466433,245.31,-0.71%,25.745914,0.01068316993,1161.17,0.01071019818,,"1,161.17",1/8/2015,"1,208.81",1161.17,,
1/7/2015,294.34,0.02807964,,10/13/2015,"2,003.69",-0.00684882392,249.51,1.70%,25.794767,0.00189570699,1158.51,-0.002293420787,,"1,158.51",1/9/2015,"1,208.20",1158.51,,
1/8/2015,283.35,-0.03805268,,10/14/2015,"1,994.24",-0.00472743083,251.99,0.99%,26.732761,0.0357181751,1170.2,0.01003997767,,"1,170.20",1/10/2015,,1170.2,,
1/9/2015,290.41,0.02461084,,10/15/2015,"2,023.86",0.01474355130,254.32,0.92%,26.801157,0.002555241229,1180.6,0.008848109452,,"1,180.60",1/11/2015,,1180.6,,
1/10/2015,274.8,-0.05525016,,10/16/2015,"2,033.11",0.00456006137,262.87,3.31%,27.221298,0.01555462339,1178.06,-0.002153766106,,"1,178.06",1/12/2015,"1,224.62",1178.06,,
1/11/2015,265.66,-0.03382626,,10/19/2015,"2,033.66",0.00027050903,263.44,0.69%,27.172443,-0.001796346868,1172.3,-0.004901386623,,"1,172.30",1/13/2015,"1,235.83",1172.3,,
1/12/2015,267.8,0.00802314,,10/20/2015,"2,030.77",-0.00142210074,269.46,2.26%,27.133356,-0.001439515023,1169.99,-0.001972429331,,"1,169.99",1/14/2015,"1,227.48",1169.99,,
1/13/2015,225.86,-0.17032509,,10/21/2015,"2,018.94",-0.00584244934,266.27,-1.19%,26.781612,-0.01304828709,1173.86,0.003302262105,,"1,173.86",1/15/2015,"1,227.30",1173.86,,
1/14/2015,178.1,-0.23757015,,10/22/2015,"2,052.51",0.01649084733,274.02,2.87%,27.748919,0.03548135185,1163.5,-0.008864760109,,"1,163.50",1/16/2015,"1,258.80",1163.5,,
1/15/2015,209.84,0.16400015,,10/23/2015,"2,075.15",0.01096995369,276.50,0.90%,27.934561,0.006667783256,1169.41,0.005066644357,,"1,169.41",1/17/2015,,1169.41,,
1/16/2015,208.1,-0.00832660,,10/26/2015,"2,071.18",-0.00191493266,285.30,0.57%,27.807539,-0.004557496752,1160.81,-0.007381310818,,"1,160.81",1/18/2015,,1160.81,,
1/17/2015,199.26,-0.04340823,,10/27/2015,"2,065.89",-0.00255738583,293.79,2.93%,27.788,-0.0007028981518,1161.48,0.0005770166677,,"1,161.48",1/19/2015,"1,275.80",1161.48,,
1/18/2015,210.34,0.05411476,,10/28/2015,"2,090.35",0.01177048845,304.62,3.62%,28.012726,0.008054634091,1166.61,0.004407053252,,"1,166.61",1/20/2015,"1,284.88",1166.61,,
1/19/2015,214.86,0.02126138,,10/29/2015,"2,089.41",-0.00044987560,313.86,2.99%,27.045422,-0.0351411581,1157.06,-0.008219802098,,"1,157.06",1/21/2015,"1,295.90",1157.06,,
1/20/2015,211.32,-0.01661308,,10/30/2015,"2,079.36",-0.00482148184,328.02,4.41%,27.719603,0.0246221036,1145.05,-0.01043400095,,"1,145.05",1/22/2015,"1,288.80",1145.05,,
1/21/2015,226.9,0.07113582,,11/2/2015,"2,104.05",0.01180387662,361.19,10.43%,28.042044,0.01156510294,1138.16,-0.006035380814,,"1,138.16",1/23/2015,"1,296.70",1138.16,,
1/22/2015,233.41,0.02828717,,11/3/2015,"2,109.79",0.00272435281,403.42,11.06%,27.846622,-0.006993288995,1133.55,-0.004058622208,,"1,133.55",1/24/2015,,1133.55,,
1/23/2015,232.88,-0.00227326,,11/4/2015,"2,102.31",-0.00355166672,411.56,2.00%,27.387402,-0.01662853974,1118.06,-0.0137592606,,"1,118.06",1/25/2015,,1118.06,,
1/24/2015,247.85,0.06230043,,11/5/2015,"2,099.93",-0.00113278978,386.35,-6.32%,27.074736,-0.01148208449,1106.2,-0.01066432198,,"1,106.20",1/26/2015,,1106.2,,
1/25/2015,253.72,0.02340757,,11/6/2015,"2,099.20",-0.00034768203,374.47,-3.12%,30.826704,0.1297802852,1105.8,-0.0003616636567,,"1,105.80",1/27/2015,"1,277.76",1105.8,,
1/26/2015,273.47,0.07496063,,11/9/2015,"2,078.58",-0.00987129063,380.26,1.83%,30.689911,-0.004447358668,1090,-0.01439135868,,"1,090.00",1/28/2015,"1,289.00",1090,,
1/27/2015,263.48,-0.03721446,,11/10/2015,"2,081.72",0.00150945536,336.82,-12.13%,30.103666,-0.0192870103,1089.2,-0.0007342144236,,"1,089.20",1/29/2015,"1,280.20",1089.2,,
1/28/2015,233.91,-0.11904104,,11/11/2015,"2,075.00",-0.00323330746,311.08,-7.95%,29.810547,-0.00978470129,1088.95,-0.000229552603,,"1,088.95",1/30/2015,"1,259.20",1088.95,,
1/29/2015,233.51,-0.00171152,,11/12/2015,"2,045.97",-0.01408916319,338.15,8.34%,29.703064,-0.003612051598,1084.6,-0.00400267379,,"1,084.60",1/31/2015,"1,278.65",1084.6,,
1/30/2015,226.43,-0.03078906,,11/13/2015,"2,023.04",-0.01127064061,336.75,-0.41%,29.116816,-0.01993432878,1080.96,-0.003361720228,,"1,080.96",2/1/2015,,1080.96,,
1/31/2015,217.46,-0.04042092,,11/16/2015,"2,053.19",0.01479330263,330.75,3.25%,29.703064,0.01993432878,1091.12,0.009355156439,,"1,091.12",2/2/2015,"1,278.65",1091.12,,
2/1/2015,226.97,0.04280292,,11/17/2015,"2,050.44",-0.00134027702,335.09,1.30%,29.703064,0,1088.87,-0.002064230385,,"1,088.87",2/3/2015,"1,278.40",1088.87,,
2/2/2015,238.23,0.04841874,,11/18/2015,"2,083.58",0.01603323002,334.59,-0.15%,30.43375,0.0243019845,1068.02,-0.0193339943,,"1,068.02",2/4/2015,"1,261.60",1068.02,,
2/3/2015,227.27,-0.04709786,,11/19/2015,"2,081.24",-0.00112374038,326.15,-2.55%,30.522018,0.00289613484,1073.96,0.005546284491,,"1,073.96",2/5/2015,"1,267.85",1073.96,,
2/4/2015,226.85,-0.00184973,,11/20/2015,"2,089.17",0.00380295545,322.02,-1.27%,30.786831,0.008638708805,1080.7,0.006256227882,,"1,080.70",2/6/2015,"1,263.41",1080.7,,
2/5/2015,217.11,-0.04388487,,11/23/2015,"2,086.59",-0.00123562385,323.05,-0.46%,30.325865,-0.01508605487,1071.56,-0.008493448696,,"1,071.56",2/7/2015,,1071.56,,
2/6/2015,222.27,0.02348872,,11/24/2015,"2,089.14",0.00122125009,320.05,-0.93%,30.571062,0.008052896497,1070.56,-0.0009336545783,,"1,070.56",2/8/2015,,1070.56,,
2/7/2015,227.75,0.02435568,,11/25/2015,"2,088.87",-0.00012914091,328.21,2.52%,30.531828,-0.001284194754,1075.06,0.004194597923,,"1,075.06",2/9/2015,"1,235.60",1075.06,,
2/8/2015,223.41,-0.01923989,,11/27/2015,"2,090.11",0.00059344145,358.04,1.51%,30.786831,0.008317353126,1068.32,-0.006289152848,,"1,068.32",2/10/2015,"1,240.60",1068.32,,
2/9/2015,220.11,-0.01488123,,11/30/2015,"2,080.41",-0.00465179999,377.32,1.61%,31.110491,0.01045805988,1053.6,-0.01387444968,,"1,053.60",2/11/2015,"1,233.50",1053.6,,
2/10/2015,219.84,-0.00122741,,12/1/2015,"2,102.63",0.01062393909,362.49,-4.01%,32.120697,0.03195549523,1070.31,0.01573545469,,"1,070.31",2/12/2015,"1,222.20",1070.31,,
2/11/2015,219.18,-0.00300670,,12/2/2015,"2,079.51",-0.01105659262,359.19,-0.91%,31.875505,-0.007662742228,1066,-0.004035000396,,"1,066.00",2/13/2015,"1,225.30",1066,,
2/12/2015,221.76,0.01170241,,12/3/2015,"2,049.62",-0.01447782665,361.05,0.52%,31.806843,-0.002156391175,1049.9,-0.0152184042,,"1,049.90",2/14/2015,,1049.9,,
2/13/2015,235.43,0.05981791,,12/4/2015,"2,091.69",0.02031785626,363.18,0.59%,33.101486,0.03989672032,1060.2,0.009762648033,,"1,060.20",2/15/2015,,1060.2,,
2/14/2015,257.32,0.08890682,,12/7/2015,"2,077.07",-0.00701404394,395.54,1.72%,32.473782,-0.01914511956,1082.61,0.02091722279,,"1,082.61",2/16/2015,"1,229.40",1082.61,,
2/15/2015,234.82,-0.09150118,,12/8/2015,"2,063.59",-0.00651105240,415.56,4.94%,32.915131,0.01349940478,1069.76,-0.01194046811,,"1,069.76",2/17/2015,"1,228.10",1069.76,,
2/16/2015,233.84,-0.00418214,,12/9/2015,"2,047.62",-0.00776908648,417.56,0.48%,32.081474,-0.02565373129,1073.41,0.003406172659,,"1,073.41",2/18/2015,"1,206.00",1073.41,,
2/17/2015,243.61,0.04093147,,12/10/2015,"2,052.23",0.00224885641,415.48,-0.50%,32.346279,0.008220261574,1071,-0.002247705443,,"1,071.00",2/19/2015,"1,212.20",1071,,
2/18/2015,236.33,-0.03033945,,12/11/2015,"2,012.37",-0.01961386759,451.94,8.41%,31.865698,-0.01496885771,1067.46,-0.003310796773,,"1,067.46",2/20/2015,"1,204.70",1067.46,,
2/19/2015,240.28,0.01657578,,12/14/2015,"2,021.94",0.00474428792,444.18,2.37%,31.944155,0.002459088553,1072.16,0.00439331055,,"1,072.16",2/21/2015,,1072.16,,
2/20/2015,243.78,0.01446127,,12/15/2015,"2,043.41",0.01056258022,465.32,4.65%,32.336475,0.01220662807,1060.8,-0.01065196479,,"1,060.80",2/22/2015,,1060.8,,
2/21/2015,244.53,0.00307182,,12/16/2015,"2,073.07",0.01441063557,454.93,-2.26%,32.532623,0.006047520433,1061.4,0.0005654509622,,"1,061.40",2/23/2015,"1,198.50",1061.4,,
2/22/2015,235.98,-0.03559095,,12/17/2015,"2,041.89",-0.01515477629,456.08,0.25%,32.042236,-0.01518846297,1067.81,0.006021030678,,"1,067.81",2/24/2015,"1,199.11",1067.81,,
2/23/2015,238.89,0.01225614,,12/18/2015,"2,005.55",-0.01795749509,463.62,1.64%,31.522421,-0.01635583711,1052.92,-0.01404256523,,"1,052.92",2/25/2015,"1,206.66",1052.92,,
2/24/2015,238.74,-0.00062810,,12/21/2015,"2,021.15",0.00774830644,438.64,-0.92%,32.267822,0.02337144034,1068.6,0.01478212369,,"1,068.60",2/26/2015,"1,210.25",1068.6,,
2/25/2015,237.47,-0.00533379,,12/22/2015,"2,038.97",0.00877809594,436.57,-0.47%,32.297241,0.0009112978651,1075.2,0.006157310245,,"1,075.20",2/27/2015,"1,207.00",1075.2,,
2/26/2015,236.43,-0.00438912,,12/23/2015,"2,064.29",0.01234159635,442.40,1.33%,32.424744,0.003940026405,1071.1,-0.003820532998,,"1,071.10",2/28/2015,"1,207.85",1071.1,,
2/27/2015,253.83,0.07101257,,12/24/2015,"2,060.99",-0.00159991549,454.98,2.80%,32.532623,0.003321535467,1070.15,-0.000887332224,,"1,070.15",3/1/2015,,1070.15,,
2/28/2015,254.26,0.00169261,,12/28/2015,"2,056.50",-0.00218093634,422.28,-0.13%,32.503204,-0.0009047014042,1069.775,-0.0003504795765,,,3/2/2015,,,,
3/1/2015,260.2,0.02309320,,12/29/2015,"2,078.36",0.01057366397,432.98,2.50%,33.032829,0.01616321605,1069.4,-0.0003506024555,,"1,069.40",3/3/2015,"1,204.65",1069.4,,
3/2/2015,275.67,0.05775393,,12/30/2015,"2,063.36",-0.00724339879,426.62,-1.48%,32.748409,-0.008647504396,1066.6,-0.002621724348,,"1,066.60",3/4/2015,"1,203.55",1066.6,,
3/3/2015,281.7,0.02163818,,12/31/2015,"2,043.94",-0.00945648504,430.57,0.92%,32.32666,-0.01296210397,1058.35,-0.0077649276,,"1,058.35",3/5/2015,"1,199.85",1058.35,,
3/4/2015,273.09,-0.03104126,,1/4/2016,"2,012.66",-0.01542204169,433.09,0.71%,31.748003,-0.01806245106,1068.46,0.009507267835,,1068.46,3/6/2015,"1,195.25",1068.46,,
3/5/2015,276.18,0.01125142,,1/5/2016,"2,016.71",0.00201020426,431.96,-0.26%,32.258003,0.01593634177,1074.19,0.005348529774,,1074.19,3/7/2015,,1074.19,,
3/6/2015,272.72,-0.01260720,,1/6/2016,"1,990.26",-0.01320216292,429.11,-0.66%,30.924141,-0.04222902648,1080.35,0.005718173517,,1080.35,3/8/2015,,1080.35,,
3/7/2015,276.26,0.01289682,,1/7/2016,"1,943.09",-0.02398581654,458.05,6.53%,29.698162,-0.04045198264,1098.5,0.01666055013,,1098.5,3/9/2015,"1,169.40",1098.5,,
3/8/2015,274.35,-0.00693779,,1/8/2016,"1,922.03",-0.01089753769,453.23,-1.06%,29.060652,-0.02170006414,1105.3,0.006171178492,,1105.3,3/10/2015,"1,164.20",1105.3,,
3/9/2015,289.61,0.05413053,,1/11/2016,"1,923.67",0.00085290848,448.43,0.10%,29.109692,0.001686082916,1102.9,-0.002173717005,,1102.9,3/11/2015,"1,159.95",1102.9,,
3/10/2015,291.76,0.00739636,,1/12/2016,"1,938.68",0.00777251424,435.69,-2.88%,29.600084,0.01670602202,1094.65,-0.007508396859,,1094.65,3/12/2015,"1,159.60",1094.65,,
3/11/2015,296.38,0.01571087,,1/13/2016,"1,890.28",-0.02528237538,432.37,-0.76%,28.697762,-0.03095805853,1082.65,-0.01102293805,,1082.65,3/13/2015,"1,156.39",1082.65,,
3/12/2015,294.35,-0.00687288,,1/14/2016,"1,921.84",0.01655806118,430.31,-0.48%,28.119097,-0.02037018658,1090.76,0.007462961559,,1090.76,3/14/2015,,1090.76,,
3/13/2015,285.34,-0.03108808,,1/15/2016,"1,880.33",-0.02183577282,364.33,-16.64%,26.589075,-0.05594853692,1080.1,-0.009821071541,,1080.1,3/15/2015,,1080.1,,
3/14/2015,281.89,-0.01216453,,1/19/2016,"1,881.33",0.00053168019,380.15,-1.83%,26.804844,0.008082200317,1088.74,0.007967434855,,1088.74,3/16/2015,"1,158.10",1088.74,,
3/15/2015,286.39,0.01583759,,1/20/2016,"1,859.33",-0.01176276603,420.23,10.02%,26.951963,0.00547351584,1091.3,0.00234858184,,1091.3,3/17/2015,"1,151.60",1091.3,,
3/16/2015,290.59,0.01455882,,1/21/2016,"1,868.99",0.00518198854,410.26,-2.40%,27.265814,0.01157754977,1100,0.007940533667,,1100,3/18/2015,"1,147.66",1100,,
3/17/2015,285.51,-0.01763628,,1/22/2016,"1,906.90",0.02008072679,382.49,-7.01%,27.903328,0.02311228181,1097.31,-0.002448449553,,1097.31,3/19/2015,"1,170.70",1097.31,,
3/18/2015,256.3,-0.10792842,,1/25/2016,"1,877.08",-0.01576154498,391.73,-2.83%,27.873903,-0.001055090122,1100.6,0.002993755392,,1100.6,3/20/2015,"1,167.50",1100.6,,
3/19/2015,260.93,0.01790354,,1/26/2016,"1,903.63",0.01404523792,392.15,0.11%,28.148525,0.009804080599,1109.05,0.007648307371,,,3/21/2015,,,,
3/20/2015,261.75,0.00313768,,1/27/2016,"1,882.95",-0.01092292245,394.97,0.72%,27.815054,-0.01191757042,1117.5,0.007590254491,,1117.5,3/22/2015,,1117.5,,
3/21/2015,260.02,-0.00663130,,1/28/2016,"1,893.36",0.00551335062,380.29,-3.79%,27.511011,-0.01099106039,1121.35,0.003439269085,,1121.35,3/23/2015,"1,181.50",1121.35,,
3/22/2015,267.96,0.03007916,,1/29/2016,"1,940.24",0.02445865106,379.47,-0.22%,28.727184,0.04325752764,1111.42,-0.008894839567,,1111.42,3/24/2015,"1,186.05",1111.42,,
3/23/2015,266.74,-0.00456331,,2/1/2016,"1,939.38",-0.00044333466,373.06,1.16%,28.736988,0.0003412213125,1118.78,0.006600328867,,1118.78,3/25/2015,"1,188.80",1118.78,,
3/24/2015,245.6,-0.08257020,,2/2/2016,"1,903.03",-0.01892096893,374.45,0.37%,27.520821,-0.04324222802,1124.87,0.005428667534,,1124.87,3/26/2015,"1,208.80",1124.87,,
3/25/2015,246.2,0.00244002,,2/3/2016,"1,912.53",0.00497962002,369.95,-1.21%,27.658129,0.004976835674,1124.61,-0.0002311645368,,1124.61,3/27/2015,"1,199.76",1124.61,,
3/26/2015,248.53,0.00941935,,2/4/2016,"1,915.45",0.00152556836,389.59,5.17%,27.667936,0.0003545164509,1141.7,0.01508207081,,1141.7,3/28/2015,,1141.7,,
3/27/2015,247.03,-0.00605378,,2/5/2016,"1,880.05",-0.01865415810,386.55,-0.78%,25.922142,-0.06517669064,1152.16,0.009120061818,,1152.16,3/29/2015,,1152.16,,
3/28/2015,252.8,0.02308888,,2/8/2016,"1,853.44",-0.01425505823,373.45,-0.85%,24.73539,-0.04686249527,1167.65,0.01335474045,,1167.65,3/30/2015,"1,193.00",1167.65,,
3/29/2015,242.71,-0.04073135,,2/9/2016,"1,852.21",-0.00066384039,376.03,0.69%,25.0002,0.01064881315,1189.5,0.0185398688,,1189.5,3/31/2015,"1,182.11",1189.5,,
3/30/2015,247.53,0.01966447,,2/10/2016,"1,851.86",-0.00018896835,381.65,1.48%,24.941355,-0.002356555667,1188.21,-0.001085077765,,1188.21,4/1/2015,"1,183.40",1188.21,,
3/31/2015,244.22,-0.01346233,,2/11/2016,"1,829.08",-0.01237744717,379.65,-0.53%,24.813852,-0.005125223541,1214.3,0.02171980608,,1214.3,4/2/2015,"1,200.95",1214.3,,
4/1/2015,247.27,0.01241140,,2/12/2016,"1,864.78",0.01933001508,384.26,1.21%,25.235586,0.01685309561,1242.96,0.02332785272,,1242.96,4/3/2015,,1242.96,,
4/2/2015,253.01,0.02294816,,2/16/2016,"1,895.58",0.01638173787,407.49,1.81%,26.471376,0.04780885703,1208.85,-0.02782613735,,1208.85,4/4/2015,,1208.85,,
4/3/2015,254.32,0.00516430,,2/17/2016,"1,926.82",0.01634611050,416.32,2.14%,27.128508,0.02452113242,1205,-0.003189927514,,1205,4/5/2015,,1205,,
4/4/2015,253.7,-0.00244085,,2/18/2016,"1,917.83",-0.00467663200,422.37,1.44%,29.462776,0.08254250537,1204.7,-0.0002489936519,,1204.7,4/6/2015,,1204.7,,
4/5/2015,260.6,0.02683420,,2/19/2016,"1,917.78",-0.00002603341,420.79,-0.37%,29.855083,0.01322747404,1227.6,0.01883047047,,1227.6,4/7/2015,"1,210.70",1227.6,,
4/6/2015,255.49,-0.01980339,,2/22/2016,"1,945.50",0.01435073125,437.75,-0.24%,30.914333,0.03486481739,1221.61,-0.004891382889,,1221.61,4/8/2015,"1,206.20",1221.61,,
4/7/2015,253.18,-0.00908257,,2/23/2016,"1,921.27",-0.01253257733,420.74,-3.96%,30.992794,0.00253479836,1217.6,-0.003287952749,,1217.6,4/9/2015,"1,197.25",1217.6,,
4/8/2015,245.02,-0.03276086,,2/24/2016,"1,929.80",0.00442995988,424.95,1.00%,31.208565,0.006937850522,1227.67,0.008236355844,,1227.67,4/10/2015,"1,199.60",1227.67,,
4/9/2015,243.68,-0.00548395,,2/25/2016,"1,951.70",0.01128436655,424.54,-0.10%,31.277225,0.002197620535,1236.2,0.006924094274,,1236.2,4/11/2015,,1236.2,,
4/10/2015,236.07,-0.03172752,,2/26/2016,"1,948.05",-0.00187186515,432.15,1.78%,31.07126,-0.006606920737,1234.61,-0.001287027509,,1234.61,4/12/2015,,1234.61,,
4/11/2015,236.55,0.00203123,,2/29/2016,"1,932.23",-0.00815413142,437.70,0.96%,30.869469,-0.006515638971,1227.95,-0.005409018451,,1227.95,4/13/2015,"1,204.40",1227.95,,
4/12/2015,236.15,-0.00169241,,3/1/2016,"1,978.35",0.02358838585,435.12,-0.59%,32.23772,0.04336955833,1242.8,0.01202078625,,1242.8,4/14/2015,"1,195.90",1242.8,,
4/13/2015,224.59,-0.05019068,,3/2/2016,"1,986.45",0.00408594957,423.99,-2.59%,32.424755,0.005784978741,1227.8,-0.01214294853,,1227.8,4/15/2015,"1,190.15",1227.8,,
4/14/2015,219.16,-0.02447446,,3/3/2016,"1,993.40",0.00349263420,421.65,-0.55%,32.139286,-0.008843029521,1237.8,0.008111660312,,1237.8,4/16/2015,"1,203.10",1237.8,,
4/15/2015,223.83,0.02108478,,3/4/2016,"1,999.99",0.00330043996,410.94,-2.57%,32.040855,-0.003067337517,1267.56,0.02375818232,,1267.56,4/17/2015,"1,200.13",1267.56,,
4/16/2015,228.57,0.02095567,,3/7/2016,"2,001.76",0.00088462304,414.32,1.61%,31.834135,-0.00647266549,1269.23,0.001316624743,,,4/18/2015,,,,
4/17/2015,222.88,-0.02520900,,3/8/2016,"1,979.26",-0.01130375605,413.97,-0.08%,31.253363,-0.01841215536,1270.9,0.001314893522,,1270.9,4/19/2015,,1270.9,,
4/18/2015,223.36,0.00215131,,3/9/2016,"1,989.26",0.00503967278,414.86,0.21%,31.233675,-0.0006301467082,1260.26,-0.008407262023,,1260.26,4/20/2015,"1,202.25",1260.26,,
4/19/2015,222.6,-0.00340838,,3/10/2016,"1,989.57",0.00015579253,417.13,0.55%,31.184464,-0.001576817604,1251.2,-0.007214958074,,1251.2,4/21/2015,"1,191.80",1251.2,,
4/20/2015,224.63,0.00907817,,3/11/2016,"2,022.19",0.01626254553,421.69,1.09%,31.716011,0.01690161016,1277.2,0.02056709105,,1277.2,4/22/2015,"1,198.11",1277.2,,
4/21/2015,235.27,0.04627919,,3/14/2016,"2,019.64",-0.00126176824,416.44,0.57%,31.794762,0.002479926999,1251.11,-0.02063902458,,1251.11,4/23/2015,"1,184.90",1251.11,,
4/22/2015,234.18,-0.00464374,,3/15/2016,"2,015.93",-0.00183863097,416.83,0.09%,31.637264,-0.004965892896,1231.31,-0.01595251399,,1231.31,4/24/2015,"1,189.60",1231.31,,
4/23/2015,236.46,0.00968901,,3/16/2016,"2,027.22",0.00558472788,417.01,0.04%,32.582245,0.02943184176,1230.16,-0.000934401056,,1230.16,4/25/2015,,1230.16,,
4/24/2015,231.27,-0.02219320,,3/17/2016,"2,040.59",0.00657358301,420.62,0.86%,32.306633,-0.008494942922,1257.01,0.0215916428,,1257.01,4/26/2015,,1257.01,,
4/25/2015,226.39,-0.02132668,,3/18/2016,"2,049.58",0.00439596710,409.55,-2.67%,33.281143,0.02971839513,1261.9,0.003882636651,,1261.9,4/27/2015,,1261.9,,
4/26/2015,219.43,-0.03122590,,3/21/2016,"2,051.60",0.00098509213,413.31,-0.11%,33.379574,0.002953195704,1250.25,-0.00927499036,,1250.25,4/28/2015,"1,198.90",1250.25,,
4/27/2015,229.29,0.04395430,,3/22/2016,"2,049.80",-0.00087777298,418.09,1.15%,33.320515,-0.001770882658,1255.2,0.00395139112,,1255.2,4/29/2015,"1,207.35",1255.2,,
4/28/2015,225.85,-0.01511652,,3/23/2016,"2,036.71",-0.00640650958,418.04,-0.01%,33.891445,0.01698934929,1244.2,-0.008802169338,,1244.2,4/30/2015,"1,201.43",1244.2,,
4/29/2015,225.81,-0.00017712,,3/24/2016,"2,035.94",-0.00037814201,416.39,-0.40%,33.940662,0.001451141968,1218.31,-0.0210281006,,1218.31,5/1/2015,"1,179.80",1218.31,,
4/30/2015,236.15,0.04477326,,3/28/2016,"2,037.05",0.00054510717,424.23,-0.60%,34.285191,0.01009974705,1218.28,-0.00002462457779,,,5/2/2015,,,,
5/1/2015,232.08,-0.01738506,,3/29/2016,"2,055.01",0.00877801208,416.52,-1.83%,34.83643,0.01595016664,1218.25,-0.00002462518418,,1218.25,5/3/2015,,1218.25,,
5/2/2015,234.93,0.01220546,,3/30/2016,"2,063.95",0.00434087980,414.82,-0.41%,35.200638,0.01040052913,1238.1,0.0161625437,,1238.1,5/4/2015,"1,179.60",1238.1,,
5/3/2015,240.36,0.02285020,,3/31/2016,"2,059.74",-0.00204184239,416.73,0.46%,35.072666,-0.003642126787,1230.6,-0.00607609112,,1230.6,5/5/2015,"1,184.26",1230.6,,
5/4/2015,239.02,-0.00559057,,4/1/2016,"2,072.78",0.00631095904,417.96,0.29%,35.584541,0.01448922132,1229.6,-0.000812942082,,1229.6,5/6/2015,"1,191.46",1229.6,,
5/5/2015,236.12,-0.01220708,,4/4/2016,"2,066.13",-0.00321347981,421.44,0.13%,35.240009,-0.009729245515,1217.4,-0.009971476165,,1217.4,5/7/2015,"1,187.63",1217.4,,
5/6/2015,229.78,-0.02721782,,4/5/2016,"2,045.17",-0.01019629848,424.03,0.61%,35.190796,-0.001397485319,1228.36,0.008962509294,,1228.36,5/8/2015,"1,183.00",1228.36,,
5/7/2015,237.33,0.03232925,,4/6/2016,"2,066.66",0.01045279785,423.41,-0.15%,35.240009,0.001397485319,1227.3,-0.0008633117499,,1227.3,5/9/2015,,1227.3,,
5/8/2015,243.86,0.02714271,,4/7/2016,"2,041.91",-0.01204807401,422.74,-0.16%,34.875809,-0.01038861945,1225.85,-0.001182153695,,1225.85,5/10/2015,,1225.85,,
5/9/2015,241.83,-0.00835929,,4/8/2016,"2,047.60",0.00278270289,420.35,-0.57%,35.102203,0.00647045503,1235.06,0.00748507097,,1235.06,5/11/2015,"1,185.23",1235.06,,
5/10/2015,240.3,-0.00634686,,4/11/2016,"2,041.99",-0.00274354621,422.48,0.22%,35.31876,0.006150375497,1249,0.01122367925,,1249,5/12/2015,"1,180.05",1249,,
5/11/2015,242.16,0.00771052,,4/12/2016,"2,061.72",0.00961575414,425.19,0.64%,35.279392,-0.001115270102,1256.46,0.005955011891,,1256.46,5/13/2015,"1,190.20",1256.46,,
5/12/2015,241.11,-0.00434540,,4/13/2016,"2,082.42",0.00999006968,423.73,-0.34%,36.16531,0.02480137466,1251.71,-0.003787626579,,1251.71,5/14/2015,"1,211.20",1251.71,,
5/13/2015,236.38,-0.01981258,,4/14/2016,"2,082.78",0.00017291223,424.28,0.13%,36.263748,0.002718192486,1238.6,-0.01052890693,,1238.6,5/15/2015,"1,216.80",1238.6,,
5/14/2015,236.93,0.00232406,,4/15/2016,"2,080.73",-0.00098476966,429.71,1.27%,36.54921,0.007841007161,1226.9,-0.009491046707,,1226.9,5/16/2015,,1226.9,,
5/15/2015,237.6,0.00282385,,4/18/2016,"2,094.34",0.00651972589,428.59,0.28%,36.391716,-0.004318405411,1234.4,0.006094359252,,1234.4,5/17/2015,,1234.4,,
5/16/2015,236.15,-0.00612139,,4/19/2016,"2,100.80",0.00307973793,435.51,1.60%,35.742031,-0.01801383112,1239.26,0.003929405216,,1239.26,5/18/2015,"1,225.50",1239.26,,
5/17/2015,236.8,0.00274871,,4/20/2016,"2,102.40",0.00076125480,441.39,1.34%,35.879845,0.003848382025,1251,0.009428804202,,1251,5/19/2015,"1,220.16",1251,,
5/18/2015,233.13,-0.01561967,,4/21/2016,"2,091.48",-0.00520756292,449.42,1.80%,35.840469,-0.001098043267,1254.6,0.002873565196,,1254.6,5/20/2015,"1,204.80",1254.6,,
5/19/2015,231.95,-0.00507441,,4/22/2016,"2,091.58",0.00004785874,445.74,-0.82%,35.702663,-0.003852394117,1245.8,-0.007038902843,,1245.8,5/21/2015,"1,206.66",1245.8,,
5/20/2015,234.02,0.00888475,,4/25/2016,"2,087.79",-0.00181368959,461.43,0.63%,35.879845,0.004950437385,1240.65,-0.004142458014,,,5/22/2015,"1,208.80",,,
5/21/2015,235.34,0.00562470,,4/26/2016,"2,091.70",0.00187100012,466.09,1.00%,35.909378,0.0008227697816,1235.5,-0.004159689377,,1235.5,5/23/2015,,1235.5,,
